stats.kills,stats.deaths,stats.assists,stats.killingSprees,stats.longestTimeSpentLiving,stats.totalDamageDealt,stats.visionScore,stats.timeCCingOthers,stats.totalHeal,stats.totalDamageTaken,stats.goldEarned,stats.totalMinionsKilled,stats.champLevel
3,4,7,1,688,132500,34,9,4021,15338,9602,47,13
5,4,14,2,671,125240,21,15,10985,21453,8939,26,13
3,8,11,1,321,146367,31,4,11097,23815,10168,30,14
6,6,9,2,361,102773,25,50,2161,21838,10663,166,15
12,2,11,3,515,169151,42,20,4627,13178,12773,55,14
12,3,5,3,816,137048,8,6,641,14465,13352,167,12
5,4,3,1,826,131075,16,14,4042,15306,9265,48,12
7,5,6,1,380,144582,33,13,12741,24546,10774,22,13
6,5,7,2,424,148354,29,19,6058,21266,11656,48,14
7,3,11,2,661,169907,38,5,11949,25156,11040,25,14
4,6,6,0,449,142449,24,19,8136,26523,10182,29,14
6,6,17,2,391,175674,20,20,16977,33844,11754,35,16
9,7,11,2,728,110731,30,26,6469,25200,11673,20,13
4,6,11,1,646,145452,26,40,8015,30091,9679,25,14
8,2,9,3,836,114395,24,9,7903,15229,11724,152,15
13,3,7,3,588,133064,13,15,11033,21147,12479,44,14
16,2,5,2,796,108519,23,14,5318,17208,11459,28,13
6,4,4,2,1012,186898,18,19,4657,19605,10943,82,16
6,12,8,2,258,144421,12,14,6649,32083,11482,182,15
8,8,3,3,461,169162,17,8,581,21166,13103,186,16
9,5,11,2,423,185279,46,28,13657,27243,12645,32,16
8,3,4,2,776,118994,11,8,10210,20743,9835,27,13
12,3,5,3,756,197605,14,21,7858,18292,13048,52,15
9,7,9,2,386,111380,22,21,11299,27478,11646,23,15
3,8,19,1,827,125037,19,30,4312,32253,9710,38,14
10,7,9,4,592,186982,38,17,9030,26890,13970,47,16
8,9,9,3,479,163788,41,25,8352,33520,12737,56,15
5,3,5,2,405,131845,14,5,15412,19604,9061,22,12
0,8,7,0,479,89673,7,14,4682,20373,5892,22,11
9,5,6,4,678,137652,13,27,22181,41861,12098,36,15
8,10,8,2,477,163565,32,24,10820,36908,11910,52,14
8,3,13,2,1193,148226,26,19,7472,26637,11710,24,15
13,2,7,1,1147,240198,76,17,8479,17699,14603,43,16
3,6,5,0,376,109661,28,3,10080,17727,7761,42,12
6,7,8,0,557,148795,30,22,5882,26524,11248,35,14
5,6,10,2,491,168870,36,23,8439,23209,11629,45,14
2,6,16,0,754,112451,40,18,6862,28117,10046,32,14
5,2,0,2,662,115564,26,3,14517,24405,7866,21,13
4,0,5,1,0,151973,25,15,5921,12296,8975,34,12
3,5,10,1,532,148477,35,16,7489,26024,9625,38,14
4,3,16,1,1123,231064,40,28,9919,22720,13848,65,16
11,3,11,2,723,193821,40,30,8153,19947,13585,34,15
4,12,4,0,239,158362,16,14,8380,29447,9106,63,13
7,6,6,2,565,91362,8,22,2447,19083,11407,173,12
7,13,13,1,228,217026,13,27,12472,36941,13302,37,16
6,5,3,2,453,128640,30,1,10172,18633,9325,27,12
4,1,12,1,768,144397,31,15,2880,19619,12108,188,15
2,0,1,1,0,146793,37,18,5612,11727,8189,53,13
9,6,5,1,392,102567,45,1,10983,20831,9636,28,12
4,9,13,0,328,184981,35,24,12078,40853,11656,35,16
12,3,10,2,717,202571,63,6,17947,26101,14275,33,16
8,8,11,2,436,105942,28,16,6547,26903,9548,21,13
7,4,16,2,1076,186040,46,47,2741,18942,14407,212,15
12,6,18,4,662,235893,36,18,13933,29147,14558,48,16
2,4,6,0,940,129211,23,13,11594,24832,8696,25,14
0,8,5,0,287,47107,25,23,1757,14404,5405,95,10
5,4,2,2,610,95932,29,17,3801,15173,7299,20,11
11,5,9,3,909,190300,66,23,11331,25568,13325,43,16
8,6,9,2,654,191785,29,10,10042,27550,12884,49,15
10,3,10,3,902,177287,33,21,9880,22380,13701,27,16
0,9,12,0,357,177216,25,31,10061,32912,9539,29,14
12,5,7,3,558,209146,38,23,5781,23211,13956,74,16
5,6,15,1,462,140110,30,2,26039,28520,10517,54,15
10,4,13,2,779,87730,12,50,3299,20548,11284,38,13
5,5,4,1,392,141911,23,32,7581,18880,10404,60,13
3,5,4,0,330,90315,26,9,4623,15035,7240,42,12
7,4,2,1,367,132320,16,3,11639,20350,8653,21,12
3,9,5,1,620,152989,36,10,17474,38464,11064,41,14
4,6,12,2,708,162184,36,6,9002,29406,11993,56,16
8,3,8,3,534,182140,45,16,4431,15560,11586,59,15
5,2,9,2,846,35575,89,16,2361,13811,8772,54,12
11,4,7,3,381,144820,32,6,9682,18759,12692,30,14
7,6,6,2,508,151705,25,16,7153,19370,10005,34,13
5,5,13,1,723,188924,31,19,19087,35699,11504,46,15
6,10,7,1,465,146128,24,4,13961,31121,10858,25,13
3,3,4,1,993,181079,20,24,10771,27449,9157,27,13
8,1,6,1,1327,191977,46,6,16609,27874,12032,29,15
3,0,3,1,0,128701,21,10,5043,10520,8163,50,13
3,1,4,1,179,123521,39,6,7687,13361,8189,21,12
5,8,3,2,422,136757,28,14,3912,22022,8905,31,12
8,3,13,2,691,171789,39,19,10468,32896,12508,31,15
11,4,3,4,558,141124,25,27,8269,23848,12316,22,14
13,4,8,3,492,170017,31,15,6336,17565,13250,52,14
8,7,19,2,451,166600,40,25,8618,28274,12337,32,15
3,11,6,0,260,147399,32,6,15450,30362,8939,43,13
3,9,14,0,388,22515,40,14,12650,23222,6811,37,11
5,8,8,1,290,137246,33,16,5233,24375,9979,48,13
7,6,6,2,587,154850,14,17,9103,24812,11130,43,14
12,6,5,3,802,159973,51,23,21369,37689,14295,38,15
5,4,4,1,649,133351,30,1,12383,18789,8832,29,13
2,1,4,1,570,161521,29,14,6114,11959,9102,32,14
8,2,6,2,920,174798,17,16,8621,16963,11546,45,14
4,6,9,1,688,130267,21,24,8431,25448,8578,31,13
2,1,8,1,503,117064,33,14,7096,17701,8480,25,13
0,5,4,0,610,110276,37,23,9528,18253,6805,21,11
11,7,10,3,390,211868,33,27,11684,32086,14648,85,16
16,12,8,3,547,222189,20,9,20940,45117,15609,50,15
7,11,15,1,401,134437,25,39,10068,50135,12407,31,15
3,12,12,1,225,69705,9,36,2738,27402,10783,59,16
4,5,14,1,1137,224651,44,21,11711,28741,13630,38,16
14,2,7,2,810,141950,21,20,10527,18506,12178,48,14
1,7,1,0,283,85030,15,6,1818,18320,8334,144,13
5,5,2,1,728,131019,18,14,10960,26566,9125,50,13
10,5,16,3,470,238643,19,22,8538,25902,14098,39,16
6,8,11,1,475,168459,28,30,8370,29719,11719,52,15
5,5,12,2,461,143033,24,33,11267,37392,11727,26,15
1,8,3,0,380,161294,21,9,5533,18783,10562,184,15
5,6,6,1,785,130743,25,18,6077,27135,10706,37,15
2,7,7,0,658,146862,47,1,14256,26800,9508,20,14
9,6,13,2,663,132975,23,10,12584,25342,10571,21,15
7,7,6,3,649,107035,13,13,7175,23461,9639,24,13
2,7,6,1,1054,166755,28,13,8120,33891,10685,21,14
12,3,12,2,628,225209,35,1,20755,26852,14421,51,16
5,8,7,1,359,115031,25,17,4620,22424,9458,31,13
5,11,8,0,346,158135,28,17,15133,38307,10599,27,14
4,7,4,0,462,97410,14,17,4518,16754,7936,56,11
10,2,12,2,726,133131,18,12,12144,22431,11048,25,14
10,3,15,2,378,211103,37,19,7004,18458,13033,35,16
5,7,3,1,403,149286,20,12,8509,23465,9249,44,13
7,4,6,2,547,147228,13,12,9573,24449,12423,181,14
5,5,7,1,209,124282,38,17,5829,17100,9002,37,12
14,5,9,4,496,117187,44,24,5280,18272,12663,23,13
1,6,14,0,419,103929,29,22,4652,19083,7815,22,11
6,5,8,2,874,224292,21,21,14064,29079,12429,24,16
0,7,7,0,395,117641,33,23,6679,35445,9204,185,15
4,11,5,1,442,166080,19,19,3649,33079,12457,213,16
3,6,11,0,541,172428,56,38,18740,32400,10662,29,15
6,4,12,2,758,110321,61,25,6017,20208,11627,27,15
6,8,15,2,648,150998,52,19,9537,32452,12182,36,14
11,3,6,1,1133,231151,21,27,11027,29689,14104,65,16
10,1,8,2,801,206278,19,15,10956,19458,12424,52,16
8,5,0,2,437,155069,20,16,7124,19672,11310,60,14
5,3,2,1,598,121170,30,18,7007,19959,8342,28,12
11,4,8,3,706,222650,23,6,17249,31929,14585,77,16
9,7,13,2,662,144839,29,22,16708,33650,12372,36,15
4,7,8,1,513,190515,35,1,19338,30871,11288,37,15
6,3,5,1,949,235648,33,14,10103,21953,13509,82,16
2,5,9,0,459,27967,72,28,705,12868,7134,29,10
9,2,8,2,637,166608,69,14,8957,18120,11033,35,15
5,8,5,1,641,200129,41,25,13515,34210,11838,41,15
5,13,4,2,294,199019,12,18,5614,35137,13631,224,16
4,4,13,1,587,152344,72,33,14242,37793,12184,58,16
13,4,7,3,799,226188,19,34,13266,33830,14026,77,16
4,5,7,1,561,159658,24,18,8882,25892,10210,29,14
7,2,6,2,435,151578,25,17,8688,17115,11085,21,14
2,3,13,0,938,152249,30,17,6054,16500,10909,46,15
21,3,19,2,1059,205230,38,35,13210,28473,17343,54,16
5,9,11,1,501,112012,27,27,8471,41235,10438,23,13
7,2,12,2,917,174290,40,2,21568,27239,11578,26,15
5,7,2,1,404,171336,26,22,6006,18834,11021,55,13
4,0,9,1,0,155063,34,11,7434,11612,9437,28,13
2,5,8,1,701,106051,34,18,8203,25036,8576,22,12
8,2,13,2,859,216479,36,16,9051,19106,13861,40,16
8,3,14,2,816,189974,38,7,13046,20896,12374,24,15
3,5,7,0,463,195590,36,18,6198,20820,10620,74,14
2,3,4,0,577,140541,27,4,11983,23562,8302,28,12
6,3,12,2,701,200622,42,20,7131,18580,12033,40,15
3,7,5,1,253,101978,13,21,6261,16628,7803,23,11
3,3,6,1,721,145331,23,19,5555,15963,8549,35,13
2,4,4,1,747,192853,46,23,9555,24935,10482,44,14
4,2,4,2,594,140322,23,9,5959,13106,8780,44,13
1,5,3,0,1078,189153,39,5,12393,30281,9291,27,13
3,1,8,1,1260,199588,44,14,9429,18819,11532,45,15
6,2,10,1,398,103505,30,17,6061,18635,10043,46,13
8,3,10,2,795,192621,55,23,6734,19698,13013,57,15
5,8,2,1,379,121255,35,7,10711,25747,9530,41,13
3,3,4,0,998,158613,26,7,7345,18913,9270,20,13
4,2,4,1,1475,230168,44,24,10365,22157,11261,66,15
6,3,15,1,939,139750,32,15,8082,26571,10902,33,15
7,6,11,3,369,147724,20,24,9986,23457,9961,30,14
1,7,5,0,329,121717,16,17,5492,21855,7683,20,12
6,11,3,1,251,54126,13,15,2617,22485,7857,21,9
13,1,6,1,1098,161925,26,1,11046,13313,11862,55,14
7,9,4,2,586,140515,27,2,14865,30395,10799,47,14
1,3,18,0,771,145528,38,24,7620,17573,10889,34,15
10,5,3,2,936,158604,22,12,6165,27225,11200,29,14
11,4,6,3,439,173776,25,17,16275,30719,12534,34,15
2,6,9,0,470,135829,29,15,9990,24768,9535,32,13
8,4,12,3,414,166871,28,2,22855,30318,11934,27,15
2,8,23,0,201,25370,67,46,3628,22042,8437,38,13
7,0,2,1,0,141425,12,14,2689,15612,12286,177,14
2,3,3,0,903,81396,21,12,4776,16730,6626,31,10
2,5,7,1,763,160009,40,27,9718,26130,9636,22,14
6,2,11,2,901,239729,28,21,9403,18034,13569,51,16
7,2,12,1,215,170104,34,5,16663,22251,10848,58,14
1,0,2,0,0,197189,15,15,7450,16123,9762,33,14
11,4,13,3,693,163412,22,23,14981,30973,13186,30,16
6,10,10,1,381,188776,21,23,15945,37839,11982,39,15
9,3,8,3,404,124770,29,17,12505,21191,10541,28,13
2,7,3,0,401,121545,12,9,5822,21391,7828,35,12
3,8,4,1,916,136280,36,13,8849,26989,9589,23,13
14,3,12,3,490,186550,43,24,16564,36338,15391,35,16
2,9,8,0,279,120563,53,0,16387,32627,9310,43,14
7,7,21,2,401,196570,19,25,15181,29342,12825,61,16
9,8,4,3,462,190573,28,23,5469,25912,13524,45,15
15,2,11,3,359,174185,21,7,23482,28657,13315,20,15
5,8,0,1,361,139809,11,14,5923,18663,9321,62,13
10,6,9,3,560,189052,23,15,13600,27686,13731,33,15
2,7,8,1,448,119107,22,15,14117,30758,8944,52,13
9,8,6,2,491,125471,39,17,11727,29529,12043,25,14
6,2,12,1,772,139378,30,17,14979,23500,10808,31,14
6,14,8,1,209,169615,24,14,1475,33253,12587,213,16
7,9,5,3,320,153456,29,17,12541,33661,10399,25,14
3,2,8,1,921,154514,34,15,9184,24606,9751,20,14
7,4,5,2,879,179830,43,20,6265,18683,11943,41,15
5,12,5,1,251,136926,19,19,9409,40977,11005,42,13
8,3,4,3,604,125513,17,10,7047,19809,9311,22,12
16,3,9,1,1101,199962,17,28,12234,31180,14038,64,15
12,3,5,3,811,105523,32,8,1364,13664,12445,173,14
2,8,12,0,608,98287,24,28,0,16394,8698,159,13
3,5,13,1,440,148548,30,32,8833,26654,10292,57,15
6,4,7,1,614,121544,33,11,5703,19727,10473,26,12
12,4,11,2,777,181804,33,3,14191,24373,13206,26,15
7,5,13,2,518,140196,15,16,6332,19638,10737,57,13
3,7,5,1,661,102230,30,3,8355,19646,7170,27,11
10,4,20,2,548,156606,43,23,9055,29776,13781,47,15
11,5,18,3,725,160040,20,9,2085,19460,13628,182,15
3,8,4,0,484,113748,43,23,5960,21871,8603,24,13
3,3,1,1,986,127438,25,13,7225,19380,8325,65,12
0,4,0,0,625,70127,15,26,1844,10710,6391,137,12
3,2,14,1,732,195934,28,19,11990,25894,10459,25,15
4,8,9,1,427,144029,35,17,14454,31673,9825,27,13
1,11,15,0,304,20058,88,32,2700,22725,7840,34,12
11,11,7,2,232,131484,32,26,10121,32790,12994,38,13
5,0,7,1,0,128126,29,12,8334,13773,9609,21,13
3,6,13,0,255,140938,17,13,3927,22601,12185,179,16
2,7,2,0,680,128824,15,6,4839,21106,9151,172,14
5,5,1,2,468,133720,30,16,6135,20338,9131,52,12
11,3,6,3,698,144668,39,11,8414,25744,12402,37,14
3,6,14,1,339,149869,22,21,9161,23224,9506,34,14
10,6,4,3,402,128187,22,8,9417,21328,12127,42,13
9,4,14,2,463,121543,25,12,12068,22509,10746,27,12
4,3,4,1,705,102061,11,27,2740,15504,9075,163,13
6,12,9,1,307,204066,34,36,10441,40496,13620,53,15
4,8,6,1,537,166022,34,3,14606,27119,10138,29,13
7,7,16,2,585,158458,29,14,8146,29565,12216,28,15
21,3,6,3,375,208441,36,15,10922,23531,16715,36,16
6,4,4,1,715,180098,30,13,10532,26435,10417,38,14
1,7,7,0,529,134294,33,6,15824,27598,8519,20,12
7,1,12,2,793,218871,41,25,12440,21043,12188,33,15
2,8,7,0,406,114869,28,6,7570,20019,8752,22,12
5,6,22,2,659,194284,23,39,14003,32928,12475,54,16
1,11,7,0,390,178333,27,3,18931,31653,9909,48,14
13,6,4,4,396,219134,62,24,9781,22948,14916,42,16
7,4,12,2,832,201450,39,7,15916,29809,13065,39,16
3,6,8,0,748,234146,50,5,13308,28698,12546,34,16
10,0,15,1,0,178117,30,3,15973,21322,11837,35,15
16,2,6,2,1161,214315,70,10,13654,25022,14763,59,16
7,6,3,3,590,144304,20,9,5962,18242,9964,29,13
14,5,11,3,431,159096,41,25,22564,33307,13834,50,15
8,7,10,2,732,160360,36,12,10979,25085,12477,31,14
2,7,10,0,407,172839,26,17,10735,27433,9986,29,14
6,9,7,1,201,111032,28,12,2453,23702,9957,144,14
12,3,9,3,499,202358,82,21,8504,18775,14080,61,15
4,8,5,1,402,109274,22,21,3155,22088,9663,180,13
5,14,8,1,231,166057,13,21,4940,37196,12283,192,16
0,11,12,0,313,132701,19,19,7512,29277,8092,49,15
10,4,9,3,645,206382,46,4,18182,28988,13432,46,16
5,3,9,2,1189,201452,24,24,12614,29667,11097,31,16
2,2,7,0,569,175616,40,10,8045,16194,10032,50,14
2,4,2,0,556,155045,43,4,8872,15598,8802,58,13
15,3,10,3,434,144264,20,2,15545,20092,11930,22,13
4,11,5,0,150,91461,15,0,0,17929,8130,142,12
4,4,5,1,875,87703,14,12,1768,12849,8029,161,12
4,5,6,1,698,113872,14,11,6500,20887,8758,31,12
4,5,14,1,689,173275,50,24,9453,31566,12009,24,16
3,4,1,1,677,188419,15,10,7061,16498,9319,48,14
2,10,4,0,308,116948,34,21,4992,22537,7809,25,12
6,1,14,1,916,136391,24,33,3167,25206,12459,185,16
11,6,5,2,843,202573,43,37,10951,27245,14408,46,15
1,7,2,0,391,116391,20,19,5227,22721,6708,24,11
0,6,3,0,314,16914,22,18,96,10780,4618,32,10
2,7,6,0,411,134815,36,7,9445,28940,8528,27,12
10,2,10,2,812,188787,27,14,21546,34040,12376,39,15
3,4,8,0,838,120079,34,5,9116,21095,8044,31,12
2,6,6,0,419,177887,19,15,10140,25081,9589,37,14
5,4,12,1,814,221810,32,1,22290,27815,13153,43,16
6,8,11,2,607,229961,33,10,17785,36673,13006,39,16
15,7,12,5,477,180397,28,11,10520,25468,14615,82,15
9,10,6,2,450,223575,16,16,12227,31833,14104,74,16
4,12,1,1,361,98901,18,24,10071,34835,8184,31,12
6,5,16,2,880,152282,39,20,8733,22322,11997,41,15
2,8,2,0,716,188896,52,14,11127,29353,11532,45,15
14,1,12,2,1205,230656,31,2,18818,18822,15345,34,16
11,3,5,2,654,133117,16,5,5635,23470,12969,177,14
7,3,3,2,824,209181,43,0,21943,28575,12803,41,16
8,4,6,2,713,114040,23,22,5726,19403,10956,25,13
1,5,3,0,410,112504,47,8,3910,13833,7055,33,11
12,3,15,3,504,175750,18,18,13680,22741,12835,43,14
2,6,4,0,413,109431,17,20,9506,21514,6827,24,12
10,4,7,3,339,152179,23,15,11039,21999,10634,26,14
10,10,12,3,313,150919,26,21,11457,31471,13165,21,14
3,6,4,1,756,133542,24,17,6857,21334,8375,32,12
10,7,9,3,411,151780,33,19,7477,23580,11795,29,15
4,13,8,2,295,33574,93,171,472,23438,8928,56,13
2,15,7,0,242,77708,22,7,13392,26388,8145,20,12
6,5,5,1,668,164977,63,17,5310,16739,10981,45,13
8,4,2,2,735,148770,28,8,9635,19332,10532,28,13
1,4,3,0,513,156764,18,8,11247,21365,8181,37,13
4,4,8,1,352,106008,33,14,4055,12715,8182,34,12
13,2,9,2,698,98511,27,20,5201,16223,11008,26,13
4,11,4,1,212,68723,24,4,6961,19766,7200,25,10
6,3,6,2,983,181798,25,26,10289,25914,11005,37,15
2,2,7,1,1133,221636,38,2,22661,25769,11549,34,16
14,10,5,3,348,166521,38,4,16917,31042,13464,44,14
5,6,14,1,367,26267,57,68,6250,31866,8648,36,12
13,10,14,4,259,172228,8,26,16206,39316,14688,44,16
9,6,17,3,346,133479,34,10,9483,22295,11725,24,14
2,7,4,0,443,106890,23,14,6063,20972,7103,43,11
5,2,12,2,624,123826,29,23,9294,24496,9769,23,13
3,0,12,1,0,167204,22,20,9260,17433,9885,44,14
1,3,5,0,1145,110400,11,22,14280,25876,7045,27,11
2,11,8,0,262,137982,21,14,6883,23047,8209,79,12
16,8,7,5,274,175650,12,22,13593,29919,13793,76,14
15,5,17,3,461,193098,24,7,21902,28720,13998,40,16
2,5,9,0,450,199215,27,8,18001,32573,10310,51,15
6,5,5,2,485,132793,28,2,9319,18299,9727,24,13
16,2,9,3,690,207291,77,3,22597,26876,16472,53,16
5,8,3,0,363,153574,16,4,12279,28700,9378,20,13
10,6,13,3,350,198566,29,18,11720,28412,13539,57,16
6,6,8,3,540,250288,18,3,17744,30317,13005,56,16
8,9,4,2,252,142338,18,18,8082,30098,11577,50,15
7,2,13,1,874,183426,11,24,6613,27802,12164,44,16
3,10,29,0,536,100133,25,39,5283,39166,11939,27,15
5,9,20,1,325,157044,21,58,7939,33108,11341,37,15
6,9,10,1,440,146667,31,20,6842,34294,10896,44,15
13,5,12,3,554,140657,29,14,6838,22702,13195,23,14
8,7,8,2,524,208085,23,5,16091,30247,11677,48,14
4,7,5,1,433,38157,81,20,741,16927,7366,53,10
7,9,5,1,461,175797,39,5,1509,23487,13087,241,14
10,11,11,1,235,242322,16,19,11398,30423,14796,78,16
11,8,7,1,555,232129,39,4,22666,37712,14326,55,16
10,10,5,2,340,162846,19,7,12771,28295,11095,27,13
14,5,7,3,610,189918,33,27,6672,19745,14206,56,15
15,5,12,2,532,144814,29,2,14828,26677,11960,32,13
8,12,4,1,171,140458,8,20,9192,26040,9867,50,12
7,9,10,1,258,88662,15,23,5758,26134,9248,21,13
8,2,7,1,934,166056,20,3,14507,20641,10542,46,13
6,6,1,2,287,122864,13,10,10986,23188,8228,39,13
12,8,14,3,235,40391,57,31,730,17525,10337,33,10
11,9,12,3,300,132172,28,7,12212,21498,12077,48,13
15,9,6,3,262,155496,15,6,17187,32626,12535,29,13
4,6,4,1,381,91666,17,13,5182,17072,7251,28,11
8,4,7,2,567,191485,14,0,15224,21607,11173,34,14
7,5,11,2,373,193688,36,6,7101,22550,12371,27,15
7,7,11,2,397,193373,18,10,19849,40513,12587,36,15
4,13,8,0,140,165753,5,20,8310,32869,9528,94,13
12,1,11,1,233,158869,28,26,16612,33633,12669,34,16
6,9,1,2,329,123289,14,3,6471,29380,10345,166,14
3,7,4,0,666,171166,27,4,11130,32326,9399,45,14
8,5,11,2,335,155792,13,3,13996,20692,10487,31,13
8,10,0,2,418,81283,19,6,5885,21470,9414,28,12
19,6,8,5,339,282930,10,30,22707,53294,17274,88,16
4,7,10,1,504,108522,17,17,14872,33127,8580,32,13
7,6,10,2,520,164798,25,43,48109,69172,13098,60,16
13,5,15,4,477,155889,36,20,10817,28501,15758,25,16
5,4,7,1,851,94079,28,11,3565,20529,9754,145,14
22,3,13,1,759,117602,22,3,2972,15812,15457,135,15
13,10,17,2,285,193768,26,12,11068,26706,13945,50,15
6,5,12,2,496,169717,32,5,2549,17520,13270,237,15
6,12,13,0,222,222833,23,3,18312,39739,12188,37,15
4,6,6,1,882,122991,31,13,10759,24876,9278,25,13
12,1,6,1,553,250006,42,2,23682,25467,15022,56,16
6,2,8,2,728,170952,26,16,7234,16183,12475,46,15
10,9,7,4,294,125063,24,7,12197,24942,10715,29,13
3,1,20,1,721,115315,36,26,8565,19865,9136,20,13
2,6,12,0,419,125154,23,11,15901,37232,9791,29,14
2,7,20,0,375,23261,55,50,1520,17199,8578,28,14
6,12,16,0,219,136656,13,26,9028,33771,11135,37,15
4,11,7,1,204,100619,15,21,3653,22046,8817,44,11
13,4,16,4,345,162145,23,14,7063,19662,12882,21,14
6,1,14,1,1213,149764,23,19,12726,19027,10999,29,15
4,5,3,1,417,102750,29,8,6680,18645,7767,23,12
7,4,5,1,752,146655,34,14,7300,21630,10952,29,13
6,5,10,2,399,144405,78,25,7977,19346,10687,54,14
6,1,3,2,609,170006,28,20,2944,14093,12832,227,16
10,2,12,2,799,150925,19,13,7379,19786,13140,31,15
11,4,2,2,595,119979,34,21,8824,19534,11943,29,13
8,3,11,2,474,189253,21,12,7686,18341,12613,32,14
5,5,2,2,604,162265,24,8,6671,20057,9638,39,13
4,3,7,1,1556,226429,28,5,11605,26818,12466,50,15
1,6,8,0,561,170796,44,3,16284,32666,10339,41,15
8,1,6,2,591,129271,21,11,6825,14049,9540,25,12
6,3,6,2,835,256887,46,26,11431,25148,13553,52,16
2,6,13,1,362,161764,46,17,21502,37245,10762,34,15
8,7,5,1,435,160199,26,19,7061,25267,10900,55,14
7,8,12,1,402,185314,22,14,6531,20715,12167,31,15
6,2,1,1,328,142077,23,13,8358,21248,11053,189,16
5,1,7,2,894,168195,68,3,17942,24368,10029,41,14
5,3,1,1,683,119054,26,12,7579,25974,8499,22,12
7,0,6,1,0,192992,28,3,20828,19434,11492,29,15
1,4,0,0,481,139811,10,8,2568,18814,8762,170,14
2,3,6,0,970,133137,20,12,5467,15021,8780,46,12
8,1,9,2,720,175756,26,33,10039,21064,11936,47,14
7,4,7,2,638,192507,40,19,18336,32455,11628,32,15
11,2,4,2,625,158033,13,8,6337,12833,10636,23,13
3,5,2,0,568,133273,22,10,5534,15822,8205,59,12
7,11,13,3,600,244931,53,26,7859,34314,13975,51,16
7,7,12,1,633,189064,48,37,26497,56668,13328,36,16
2,5,3,0,803,170577,32,3,12226,26485,9605,23,13
6,0,6,1,0,200565,40,1,25575,26130,12711,42,16
2,3,0,0,456,116932,18,10,7121,16420,7184,27,11
3,10,4,0,399,187132,21,10,17407,37639,10549,28,15
10,3,5,2,887,115439,21,16,7847,23482,10887,25,12
14,1,11,2,547,191740,35,26,17822,27566,14545,45,15
6,8,6,2,255,140126,19,14,13434,29321,9414,59,14
10,7,10,3,498,176172,27,23,20643,40622,13072,22,15
16,8,13,4,293,223491,55,33,8143,25881,17106,69,16
14,4,5,4,453,185979,31,4,13334,25175,13922,53,15
9,7,5,3,568,83953,19,0,3183,16643,10764,152,12
5,5,9,1,698,160186,25,19,4345,17660,10589,35,14
13,9,11,3,321,172701,26,22,6303,34869,13414,43,15
0,10,23,0,256,32278,72,41,2833,21024,8020,37,15
0,10,2,0,720,172675,30,13,7012,23649,8978,21,12
12,0,6,1,0,173549,16,18,17177,26896,12819,23,15
1,8,3,0,517,105264,20,12,5555,18516,6554,20,11
3,6,2,0,433,78433,22,11,944,19025,7577,153,12
8,3,13,1,712,190587,35,15,7170,24105,12818,48,15
7,12,1,1,291,106591,25,21,5618,30277,10203,22,12
4,7,7,1,245,113761,10,14,10234,24333,8457,33,13
8,1,9,2,1051,252676,36,8,13117,25016,14196,59,16
4,5,6,1,617,79027,17,32,3388,14333,8649,137,13
12,3,9,3,698,134679,22,2,1400,15619,13687,173,15
10,4,17,2,699,216972,17,27,15721,30265,13364,45,16
7,10,8,2,486,180793,26,28,10136,38308,12710,43,15
13,7,13,3,837,177106,58,34,16254,37454,16133,31,16
6,9,11,2,485,168606,34,28,13598,34246,12068,30,15
5,8,15,2,456,64596,96,37,6957,30583,11398,69,14
8,7,2,3,403,196589,46,22,7601,25495,12501,46,14
10,2,13,2,643,180767,53,4,22054,28067,13334,23,15
8,2,21,2,898,124571,48,25,14832,26569,11962,23,14
2,5,3,1,442,155622,15,17,7491,16993,8257,61,13
0,3,9,0,459,25250,36,8,4233,10122,5590,27,11
6,4,10,2,743,156046,44,16,6061,24533,11793,54,15
12,6,7,2,524,208000,36,3,23068,34208,14770,50,16
7,2,12,2,688,197561,31,12,10730,30541,12714,41,16
6,7,2,1,418,153969,31,3,11705,24319,10170,32,14
2,3,9,0,521,36467,66,16,427,9049,7101,47,10
7,2,7,2,625,144665,22,18,12162,21777,10252,34,14
4,2,2,1,628,124512,24,0,11459,19047,8689,26,13
10,9,8,3,394,124344,21,22,4913,20626,11078,22,13
11,4,4,2,453,119640,17,15,4149,15479,11783,48,14
12,0,4,1,0,131628,42,8,13538,17814,11000,20,14
6,9,1,2,415,108864,21,5,3793,20365,8568,45,12
10,2,9,3,605,162206,25,10,14129,26161,12470,27,14
13,5,9,2,608,231171,32,21,9767,26042,15785,91,16
8,5,14,3,346,189713,31,35,12893,30853,13599,62,15
6,10,13,1,333,167296,40,5,13964,30786,11095,27,14
7,7,15,2,542,146479,50,31,13508,27779,11728,23,15
9,1,17,1,501,183658,30,51,56697,40704,12243,28,16
5,9,5,1,520,150773,32,20,15829,35474,10476,48,14
5,5,10,1,663,116107,33,25,8194,29938,10268,23,14
3,8,8,0,363,148777,29,8,10411,26054,9171,28,13
4,3,4,1,1243,186449,38,0,20491,24347,10138,38,14
4,2,6,2,778,227210,44,24,10816,19783,12593,66,16
8,2,6,1,1267,162572,28,17,8098,23059,11542,37,13
4,7,7,1,417,151530,34,12,7100,21979,10602,59,14
5,5,2,1,575,125414,21,14,9482,21723,8671,32,12
5,3,7,2,402,115449,24,10,6575,20097,8702,22,11
4,9,7,1,447,172258,35,23,7639,33955,11441,22,15
6,3,13,2,1235,177554,51,17,6129,22150,12039,78,16
