stats.kills,stats.deaths,stats.assists,stats.killingSprees,stats.longestTimeSpentLiving,stats.totalDamageDealt,stats.visionScore,stats.timeCCingOthers,stats.totalHeal,stats.totalDamageTaken,stats.goldEarned,stats.totalMinionsKilled,stats.champLevel
4,8,2,0,255,112997,13,4,991,16885,9689,186,12
7,4,5,2,692,95971,10,1,2236,14256,9993,152,13
14,12,11,5,318,136375,16,0,3470,22098,14945,170,15
6,8,6,1,280,77779,17,35,261,12450,8877,158,11
4,4,11,1,533,90478,12,2,1384,10420,9328,146,12
10,9,9,2,750,193366,23,9,9306,29280,14731,200,15
10,6,11,2,567,153939,26,1,4541,20659,14365,187,16
9,5,13,2,692,228823,22,33,4655,23379,15851,231,16
9,5,13,3,893,162205,16,15,4390,19428,13150,177,16
6,4,1,1,613,118306,8,15,672,30959,10805,171,14
14,5,2,2,368,134300,28,3,5036,17973,12207,185,14
3,9,6,1,273,108751,29,14,2355,16610,10589,166,13
9,6,3,3,401,138018,14,5,1270,21042,12458,199,15
7,5,13,3,343,161440,18,19,2296,17464,12650,170,14
8,1,11,1,370,182408,21,14,1825,6700,14257,201,14
7,10,2,2,283,120358,15,1,3933,21741,10843,167,14
8,9,15,1,439,140744,27,8,2016,22365,13356,181,16
12,6,20,3,405,141439,13,51,17589,23069,15193,179,16
3,5,3,1,338,67116,13,11,2125,12493,8204,159,11
1,3,2,0,471,86205,13,2,601,6400,7938,162,11
2,3,16,0,456,89274,14,14,1205,8832,8753,147,12
3,4,4,1,758,70412,11,0,889,11170,6795,143,11
15,2,11,2,401,142907,27,66,12905,23797,15461,202,15
9,7,5,1,571,137789,14,12,1924,17396,12281,198,13
7,6,3,2,686,126256,18,9,4082,18668,11359,181,13
10,7,16,3,338,97727,14,41,12347,17035,13272,146,15
3,5,8,1,839,71285,11,4,3531,15553,9218,162,12
4,5,7,1,588,77051,13,8,1117,12222,8925,149,13
3,7,10,1,399,115313,15,19,2445,18366,9448,172,13
14,2,10,2,1061,194779,37,8,1177,13816,16511,232,15
7,12,3,2,370,121471,15,3,3610,26796,11848,168,13
4,6,16,1,466,116026,17,12,4871,17976,10234,151,13
5,11,11,1,857,114865,26,5,3132,24930,11125,188,14
3,1,4,1,997,102477,6,16,654,7359,9031,190,11
3,6,2,0,388,103621,14,12,1515,15622,8748,183,13
7,5,10,2,666,146868,18,45,1660,16130,13005,174,14
7,3,8,1,747,76857,19,2,865,9222,9310,147,12
4,2,10,1,686,150403,23,11,1750,11155,11873,196,14
1,3,3,0,996,94976,8,0,1436,12800,8224,182,12
7,6,14,2,579,137216,17,39,1010,16986,11541,177,14
0,5,6,0,499,161282,30,2,2033,15169,11002,243,15
19,2,4,2,1226,216536,19,13,590,19444,16124,229,14
1,6,6,0,437,86750,20,2,1793,15367,7888,157,12
2,1,6,0,627,109304,16,9,1593,6405,9596,193,12
3,5,5,1,756,79684,7,19,1518,14275,8600,166,11
6,7,9,1,486,126578,22,7,3423,20525,12148,200,15
13,5,14,2,1011,144501,33,10,3681,20425,15128,190,16
18,7,10,4,240,152946,12,10,2125,20391,15668,208,14
0,2,9,0,722,90187,11,17,1235,8551,7381,153,11
9,5,4,2,324,116217,11,14,669,14382,11201,147,12
6,4,9,1,342,163790,20,22,2303,18184,11793,178,14
2,5,9,1,477,122678,16,20,3504,17621,9726,195,13
1,7,7,0,261,92780,23,29,1802,15553,9745,172,13
8,1,5,1,1280,141869,21,34,1299,15103,11913,182,14
1,6,7,0,530,145166,14,11,3320,19932,10215,158,14
9,4,14,4,640,186669,30,26,4698,20364,14620,200,15
6,1,13,2,1567,191020,24,19,2104,7259,12954,227,15
14,6,10,5,416,164547,15,9,2443,19105,13738,170,16
4,9,10,0,352,127315,15,17,1711,21118,11823,173,13
11,4,4,3,300,125319,12,15,3188,15654,11779,150,13
3,3,21,0,800,133387,42,53,18002,18677,12901,196,16
6,12,16,1,598,180895,23,10,4791,35494,14658,219,16
1,9,1,0,375,114952,19,0,2642,20805,9537,206,14
7,2,5,2,873,109145,20,2,1107,7730,11120,183,14
2,3,5,0,968,86095,22,5,2925,12476,8543,177,12
2,2,11,0,1083,72035,16,28,7002,10133,9616,150,13
8,3,10,2,616,166670,22,18,5209,16651,14606,211,15
11,1,8,2,1112,150448,19,5,1105,8394,13489,197,13
3,8,6,0,459,170699,28,5,3284,18090,12264,227,14
2,5,3,1,414,75910,12,4,0,11185,7537,172,11
5,7,6,2,786,94951,8,13,2288,20250,9597,154,11
2,2,6,0,538,126046,18,9,2001,7722,9518,173,14
8,8,4,2,251,123848,18,25,3921,18267,11468,179,13
7,5,9,3,294,101399,16,3,2884,12373,10746,177,14
16,6,10,4,343,141853,31,27,3416,19748,14772,164,15
13,12,6,4,481,148413,7,1,2546,26585,14718,181,14
4,3,6,1,438,95057,12,45,3107,14945,8295,155,14
11,10,5,2,309,122072,14,12,5583,24470,12309,153,13
6,5,8,2,211,105172,19,19,616,10814,10539,156,12
7,5,3,2,604,83896,24,6,2475,15182,9354,170,11
7,6,12,2,645,168492,41,52,3650,20951,14437,221,16
4,3,9,2,656,137524,31,27,318,7857,12256,205,15
12,8,4,3,450,121059,28,6,1738,18223,13677,197,13
4,9,7,1,495,112487,26,34,1857,17995,10103,150,14
16,7,7,3,675,145416,32,0,1907,19530,14355,170,15
2,3,4,1,803,62838,9,8,1690,7914,7556,160,11
8,2,5,1,639,147556,22,11,1212,8550,12788,189,13
3,5,5,1,407,92599,9,19,1049,11456,8217,148,11
1,2,11,0,690,90321,13,4,759,8440,7992,180,13
8,7,4,1,516,96076,15,18,1145,13902,9409,143,11
9,4,8,3,572,107001,21,18,1302,11742,11573,174,13
14,7,7,2,624,236268,40,16,2239,22554,18009,229,16
3,6,5,1,411,103996,16,6,1295,14705,9364,182,11
1,6,12,0,478,108434,14,14,2216,11359,9270,158,13
4,9,9,0,286,82237,17,37,1545,15895,8878,164,12
9,3,14,2,704,133919,15,2,1377,10921,11872,156,14
2,7,9,0,567,121373,14,31,2628,17345,10002,191,13
12,3,12,3,721,204138,26,24,3555,12436,16885,202,16
4,5,11,1,454,87621,7,38,10142,15917,9621,153,13
3,2,6,0,562,117815,6,11,1847,9023,10056,186,12
3,3,6,1,1025,108464,18,4,1137,11197,9931,207,13
11,1,9,1,223,157642,31,1,3727,13515,13746,208,15
1,7,8,0,447,110787,53,34,2398,16698,10143,192,14
3,4,9,1,868,177082,36,19,3880,17062,12267,229,14
4,5,13,0,1015,183266,20,31,2059,13984,13390,222,15
5,5,14,1,479,143278,15,31,2499,15023,11222,177,15
8,9,7,3,338,171572,14,3,2888,25056,13409,199,14
6,4,8,2,400,145031,19,6,1567,13222,12044,193,13
1,6,3,0,425,77249,18,8,2576,14430,8479,160,12
6,4,6,2,892,105810,15,1,3941,16791,11540,173,13
4,3,15,1,801,97975,34,51,11182,13273,11384,190,15
5,7,1,1,571,92394,20,6,5684,26503,9851,165,13
9,4,5,3,607,121830,29,4,1547,13309,10873,157,14
4,3,10,1,998,172297,32,10,3340,21095,13147,225,15
8,4,9,2,725,129305,22,55,11830,21510,13116,196,15
4,9,16,1,356,96805,36,42,8148,20963,10949,163,14
11,3,4,2,496,116905,20,7,1069,12763,11334,160,13
0,8,2,0,292,85457,15,4,1540,19862,7760,186,12
6,9,18,1,458,122760,24,53,10284,18853,12792,159,15
7,9,16,2,582,143823,13,10,3792,25012,13839,207,15
11,5,7,3,507,164195,20,4,3016,20587,14101,202,15
3,3,4,1,1460,239528,40,24,4800,18993,14888,257,16
6,6,9,2,623,169843,17,5,1692,20778,13326,216,15
5,4,5,2,1245,131751,29,14,1977,14794,12292,221,14
2,6,3,0,412,70384,8,9,2443,13880,8535,146,11
4,4,13,1,814,106637,22,21,1365,11893,11020,184,13
8,3,11,2,1233,180683,33,24,4641,16664,13853,250,15
4,5,7,0,556,141263,14,3,3550,17818,12531,219,15
2,3,5,0,659,152533,14,9,2983,14551,11368,240,15
6,2,13,2,420,160028,11,22,3926,13501,11940,174,14
5,6,4,1,396,95355,12,1,1131,17924,9650,181,13
6,4,12,1,1330,175255,24,22,3891,18342,12329,212,13
7,3,7,1,1258,217022,28,18,5536,18999,14576,236,16
7,8,5,1,569,181470,16,6,3300,26124,12397,203,15
9,4,6,3,522,73508,27,27,3895,15124,10135,149,12
3,6,8,1,667,191415,40,2,1918,24078,12568,211,16
6,2,6,1,1142,154609,31,26,1538,11596,13297,211,14
7,4,8,2,781,140972,32,6,4582,18301,12649,229,15
3,5,7,1,840,165521,31,19,3183,15843,13084,205,16
6,7,14,2,335,175054,33,6,3621,22023,13378,214,16
4,2,5,2,694,115186,17,0,876,9623,9331,181,12
4,6,0,1,544,83021,8,2,1208,11633,8351,175,11
16,2,8,3,977,202892,17,17,4734,18820,15946,201,16
13,1,6,1,209,131703,10,4,2369,12699,12937,178,12
2,8,9,0,491,230121,29,0,2227,23788,14470,246,16
8,13,6,2,260,148989,33,43,7013,40562,13508,197,16
2,6,5,0,582,119147,20,11,2496,18008,10357,159,13
1,5,4,0,310,122014,33,11,1280,15632,8672,156,14
6,4,2,2,599,230851,18,0,1747,19017,15894,271,16
5,3,6,1,1033,142572,16,4,1529,14368,12269,192,15
2,3,5,1,717,86894,14,0,1289,11479,7458,146,11
15,7,10,4,460,123401,19,12,3756,18883,14448,180,13
0,4,0,0,448,76782,12,0,242,9196,7293,165,11
8,0,4,1,0,105820,13,17,1645,4754,10474,192,13
3,2,2,1,1162,98971,12,0,1277,8077,10272,185,13
4,7,8,0,419,138545,14,0,3168,16143,11455,198,13
11,6,8,3,464,109425,18,4,2210,20978,12739,170,14
12,6,6,3,502,168981,10,23,6680,22835,14701,217,16
1,7,7,0,797,159317,29,22,344,14792,10831,214,15
1,5,14,0,680,156720,23,49,2365,18711,11553,206,15
4,4,7,1,800,130006,24,3,1069,17419,11356,188,14
4,7,7,1,565,116960,19,3,3627,19884,11070,203,14
6,5,7,2,510,149237,26,5,1311,16426,12511,190,14
11,6,8,4,324,111751,11,15,2549,14709,11811,147,13
8,6,5,3,443,83492,10,33,5098,15153,10946,161,12
1,4,7,0,444,104467,22,14,662,11950,9425,171,12
2,6,2,0,339,75073,15,0,1094,11063,7795,161,11
3,0,5,1,0,156301,25,11,2287,6814,11137,223,13
6,7,7,2,306,111150,22,41,3194,16015,10572,170,13
11,5,11,2,352,195543,21,11,1236,16755,15097,229,15
1,3,3,0,677,88767,19,20,1761,9540,7833,167,12
11,1,7,1,253,150645,18,16,1185,11290,14611,234,14
6,2,10,1,1267,145570,21,1,2744,16938,11685,169,15
0,3,1,0,1278,84742,17,13,1393,8634,6899,151,12
21,2,8,3,602,160545,22,15,4270,23742,16270,193,14
7,5,6,2,685,208312,28,10,3542,20284,14603,236,16
4,3,13,1,848,204956,40,23,5150,14675,13783,229,15
8,4,4,2,415,142969,19,13,1269,12349,11959,186,14
6,5,4,1,767,277616,43,9,2558,21089,15911,281,16
4,5,10,1,972,130322,23,28,2259,16765,11609,203,14
6,3,14,1,695,151452,36,25,1635,11851,12588,200,16
2,6,10,0,548,77049,16,40,10707,20937,10004,175,13
1,5,5,0,643,62303,11,0,36,11573,6956,147,11
7,2,12,1,1101,127908,34,50,2337,13844,10955,184,14
0,6,3,0,543,96188,20,2,1690,16539,7697,162,12
13,6,11,3,456,145041,20,1,2339,16674,14549,174,14
11,6,8,1,285,167319,17,9,2358,16288,14071,198,14
6,9,5,2,284,125158,13,13,891,23438,11504,175,13
5,2,3,2,599,173223,26,2,2097,12952,12420,218,14
3,2,6,1,214,143455,12,18,974,10251,10041,215,13
3,4,6,1,853,221523,23,1,4441,18313,14378,254,16
6,4,8,1,1345,173564,7,5,3702,19618,13521,238,15
17,7,12,5,415,182939,16,19,4727,21730,15591,167,16
14,4,7,2,400,119324,18,8,2750,17159,14672,169,13
5,7,2,2,450,117171,18,5,1416,13808,9518,154,11
5,11,8,2,453,135362,35,26,3700,23013,11100,174,15
5,4,8,1,582,221773,48,12,4955,25817,14807,234,15
11,11,5,4,212,127854,12,26,4235,29036,13005,153,15
6,5,12,1,466,146846,33,35,2637,16862,12368,202,14
4,6,20,1,767,140128,20,29,2004,15015,11451,194,15
5,2,5,1,246,115901,11,1,1913,13138,9954,186,12
0,3,3,0,579,87882,19,10,1590,13717,7214,166,12
4,2,10,1,489,158944,25,17,3119,12694,13363,253,15
4,8,4,0,568,181570,31,38,3929,30008,11199,205,15
9,7,12,2,416,187770,27,10,4785,23642,14562,213,16
4,14,6,0,643,128333,56,5,3056,28473,12445,180,16
8,4,9,1,876,143710,21,21,3674,16185,11269,186,14
6,3,6,2,668,81582,4,12,2323,9847,9252,148,12
8,11,5,2,636,138638,16,22,4227,29246,11208,186,15
22,7,3,7,402,186602,11,2,4663,21032,17166,203,16
9,12,10,2,430,149881,15,0,2314,27190,13647,163,16
6,5,2,2,593,121010,24,11,3296,15257,13637,201,15
3,5,1,0,601,109959,9,24,0,11678,8523,174,13
4,3,9,1,604,103218,15,2,1183,11032,9929,149,13
10,7,11,3,571,211821,27,3,7505,23376,17236,232,16
9,8,4,2,665,212480,53,10,2003,24357,15641,253,15
4,2,6,1,830,136778,9,8,815,10833,11848,189,13
6,5,7,1,619,231094,28,32,6147,21244,16111,221,16
4,9,6,1,483,168575,27,9,2090,26157,12485,221,15
7,2,6,3,1132,113930,21,5,6738,18098,10421,179,15
1,3,5,0,986,88331,13,4,1655,11865,8294,179,13
6,3,6,1,640,185661,28,4,2827,16463,14240,244,16
9,5,10,2,367,134834,25,7,4416,24384,12427,172,14
3,7,5,0,546,134759,19,5,1030,23254,10198,182,12
7,5,3,2,450,108075,9,22,2171,13354,10376,150,11
6,1,11,2,493,89700,16,1,2346,9938,9913,146,13
2,2,2,0,661,95034,23,17,2086,12196,8246,179,12
2,1,0,0,1091,102162,16,15,0,5323,8671,171,11
12,3,14,3,647,208292,41,25,5480,17515,15326,232,16
2,2,1,1,1150,146242,18,17,2839,13818,9536,210,13
2,3,8,1,626,131338,26,1,1081,9680,10762,208,15
4,7,7,2,691,127961,13,8,1845,18520,10134,183,13
3,3,1,1,330,112754,17,14,913,8912,9095,180,11
3,2,7,1,290,124473,29,15,1059,9116,10014,159,11
10,1,9,2,1115,165323,23,22,3837,11739,13423,203,15
2,6,3,0,700,96643,23,2,0,13487,8846,197,13
1,6,4,0,572,95253,13,17,2579,20002,9731,161,14
8,4,9,3,351,155155,21,5,826,10219,12513,201,13
2,5,1,0,403,77847,22,5,788,10734,8375,176,12
11,5,3,4,893,187500,16,9,6093,24473,14707,224,16
2,11,9,0,509,109782,34,41,2273,24926,11102,186,14
8,3,5,2,956,202759,26,1,3220,14978,15507,268,16
5,4,4,2,757,182340,36,8,4566,18016,13873,241,15
4,5,2,1,826,124618,13,6,1401,15080,10052,202,13
11,9,9,3,486,166874,15,13,4180,23639,14031,178,15
10,6,10,2,522,218299,43,22,9502,30049,15441,261,16
9,2,3,2,850,127236,24,12,918,9052,12362,212,12
9,1,3,2,637,146046,22,18,2882,11215,11894,200,13
4,6,5,1,503,235962,37,29,2052,16662,13416,271,16
5,0,7,1,0,151730,24,29,2190,6888,11395,204,14
1,2,3,0,401,96452,16,0,1929,11048,9048,196,12
14,4,10,4,910,189521,38,5,7375,20686,15818,197,16
3,6,12,1,806,136925,18,41,8891,17269,12087,225,16
7,3,8,2,617,107639,30,11,5086,14541,11134,168,13
3,6,4,1,674,76106,9,5,1185,13107,8643,167,11
0,5,2,0,593,112262,13,0,1777,15039,8442,168,13
5,1,11,2,1166,175150,22,35,1049,13280,12919,231,14
6,9,6,2,395,137268,14,15,738,19417,10899,150,13
5,1,8,2,895,122260,25,2,1165,8967,10183,195,13
9,6,9,1,375,117243,18,28,2131,15812,12248,158,13
2,2,6,1,783,96056,24,10,2070,9781,9136,163,12
1,3,6,0,353,78367,24,23,0,8241,7901,186,12
10,1,7,2,1309,123121,24,6,2565,12358,12319,200,14
4,8,9,1,488,89295,25,7,1388,17273,8832,151,12
6,1,3,1,1052,154403,33,14,5021,11913,12712,204,13
1,4,5,0,507,65943,15,0,1297,9643,7340,146,11
8,1,9,2,1032,187578,26,12,4946,12951,14676,218,15
10,8,13,3,689,117652,37,20,2777,21396,12304,152,16
6,3,5,2,1347,158065,56,2,2489,18296,12633,223,14
12,2,7,3,734,208647,15,31,4663,16241,15959,249,16
5,5,7,1,728,269961,40,34,2385,21979,15239,317,15
4,3,7,1,548,129921,16,1,1045,9514,11341,187,13
3,0,7,1,0,111553,14,2,1170,9577,9527,187,13
1,5,3,0,626,92535,13,3,1440,14131,7862,191,11
6,4,3,2,853,148850,19,6,1800,15945,12529,186,14
11,3,5,3,686,160116,32,7,2577,15967,12778,203,15
1,5,6,0,982,136316,35,28,2216,15775,10165,197,14
7,1,6,2,881,122115,16,19,2613,7756,11580,176,13
3,2,4,1,721,103839,25,4,1035,11798,9206,192,12
3,3,7,1,1748,174024,29,17,4122,14412,12298,224,15
6,1,5,1,962,178556,20,6,2565,16121,12790,234,15
3,4,4,1,851,136264,24,45,1107,14773,10049,207,14
4,1,1,1,1137,108362,10,10,1537,5668,8949,170,11
2,9,3,0,386,112981,21,12,1251,15660,9307,182,12
8,0,3,1,0,116402,11,7,1225,6440,11532,192,13
0,5,0,0,363,91060,5,4,1065,13640,7483,156,11
4,2,13,1,821,213289,11,18,3292,13040,13630,256,16
3,6,3,1,471,150232,25,6,950,14330,10719,201,15
9,3,11,2,780,157917,52,1,2377,17732,13894,210,14
9,6,7,3,610,177231,30,14,2383,18707,14775,185,15
3,8,4,1,556,106987,15,8,1440,15776,9844,177,13
9,5,8,3,419,156774,31,14,3815,24265,12831,190,13
7,3,11,1,918,212154,38,12,4177,31475,14524,216,15
1,5,2,0,386,75015,15,6,1800,12286,7993,159,11
8,2,8,2,736,101690,16,8,231,13214,9972,148,11
5,5,12,2,651,163837,8,44,5837,19795,12189,193,15
13,5,9,3,646,154199,18,7,3364,19813,15775,195,16
3,6,6,0,446,102243,18,3,2848,23631,10000,186,13
8,3,5,3,562,190148,35,19,3593,15405,13562,224,14
7,4,6,3,415,106383,19,5,1221,10738,10349,154,12
4,6,13,2,578,98220,24,32,2724,14349,10171,167,13
4,4,9,1,369,131850,25,15,4006,14649,11613,181,14
6,6,0,2,551,160435,20,11,2245,18448,12168,243,15
2,5,4,0,428,95353,9,8,1183,13257,9348,169,12
4,4,6,0,456,131405,22,35,2006,11524,11586,204,14
3,4,3,1,854,91922,13,1,1154,10451,8548,175,13
2,4,9,0,713,88682,25,33,1844,10850,9337,182,14
1,1,2,0,1420,114721,12,0,951,11728,9191,209,13
3,2,1,1,626,132598,16,0,1426,10201,10576,199,13
5,2,17,2,545,121758,26,29,12130,18340,13180,200,16
5,6,8,1,515,180634,16,32,2758,18377,12363,223,14
14,11,2,5,328,193579,23,1,2338,24553,16561,238,16
3,5,4,0,406,88122,14,15,1262,13356,9484,178,12
3,3,6,1,667,148582,22,18,3802,14603,10394,194,13
6,8,5,1,466,115470,18,14,2815,21671,11765,186,13
6,4,13,1,564,135044,30,6,1408,12012,12343,173,15
8,4,5,1,461,151749,19,17,3090,15100,13762,212,14
7,4,8,1,748,139535,15,2,2115,11856,12166,195,14
6,6,4,3,477,82722,26,12,2619,17805,9495,160,12
4,6,9,2,334,121127,16,8,2412,11456,10078,146,13
8,1,10,2,1062,142280,29,45,2508,16834,12867,185,14
3,8,1,1,392,85829,12,2,564,16672,8677,164,12
5,3,9,2,429,80552,14,18,4860,8235,9444,158,12
3,5,3,1,504,142953,22,23,3510,18446,10204,183,13
10,3,12,2,754,177619,24,11,2477,18162,13000,209,15
6,10,9,0,242,166141,33,8,1205,18261,13664,197,15
4,6,9,1,589,174505,21,5,4338,26220,12785,245,14
8,7,10,3,458,222601,39,28,2314,20046,16167,241,15
4,6,11,1,466,144866,27,21,5357,27340,12072,174,15
8,2,10,2,765,233287,44,10,1024,17384,15265,270,15
1,7,1,0,438,175594,15,16,1348,19355,11287,211,14
11,3,6,2,418,124403,14,3,3480,11708,11820,147,13
3,2,5,1,662,83018,17,6,2289,13109,9115,183,12
5,10,7,1,473,106632,20,10,2415,24486,10959,169,12
13,8,9,2,428,186423,14,15,3228,23305,16065,214,15
7,7,14,2,515,125878,31,37,14497,26661,13580,171,16
9,6,9,2,622,163588,36,13,6684,29121,13901,197,16
4,12,13,2,427,120679,23,36,2498,26862,12501,203,15
12,6,9,4,450,138237,36,5,2071,20290,12941,156,14
6,5,2,2,559,86941,12,4,1027,15695,9396,157,11
5,4,4,1,633,90867,10,1,1089,9350,8904,169,12
16,5,10,2,827,166036,28,10,6985,21518,16701,219,16
0,11,18,0,466,178362,27,10,3917,32993,13263,232,16
10,1,4,2,772,201586,21,15,2206,11300,16717,260,15
17,3,5,4,402,119912,12,3,2882,15405,14363,173,13
3,5,12,0,434,168514,25,45,2926,20363,12453,220,16
9,4,7,3,653,194615,36,6,1699,20599,14563,261,15
7,10,5,1,437,176291,29,23,3732,29739,13219,197,15
3,6,6,1,520,106442,24,14,1479,16407,8700,175,12
8,7,5,1,646,115133,11,1,1752,15320,11297,192,12
11,3,5,1,179,96669,17,3,1933,12117,11436,155,12
9,10,14,3,279,161042,11,31,6344,28164,13592,173,15
1,5,3,0,436,97495,15,1,1387,13611,8474,181,13
4,7,5,1,557,190921,35,33,2538,18341,13311,240,16
8,7,14,2,734,143897,21,27,2877,18383,13210,201,16
12,2,4,1,877,130588,21,5,544,8903,13022,168,12
6,5,2,2,637,118738,15,19,2470,13715,8927,149,11
2,6,7,0,584,139517,17,2,3932,18694,9631,196,13
11,2,12,3,731,131172,34,23,3698,12868,13577,188,14
5,3,13,1,541,201908,38,7,3814,16365,14206,248,16
4,7,2,0,395,124857,26,21,3533,14986,11697,217,13
6,1,11,1,635,157293,36,1,1215,12341,12985,235,15
0,7,5,0,420,90279,17,9,1740,12677,7725,165,12
5,4,3,1,507,68773,16,2,1588,10038,8253,143,11
3,4,2,1,534,105174,21,5,1004,12127,9897,163,11
9,4,10,2,539,108063,27,9,4253,13641,11782,183,13
13,5,8,5,739,140491,13,4,3828,17113,12883,150,14
9,7,3,2,416,148057,21,23,3160,18324,12779,208,13
9,3,15,1,572,183018,44,8,4029,22242,13810,213,15
6,4,4,2,414,108006,16,3,3660,13591,10199,150,13
5,6,4,1,724,90445,7,23,1471,12871,8562,156,11
3,2,12,1,711,88373,23,24,8134,11163,10648,166,13
1,4,3,0,1280,133642,30,0,3042,17063,10391,219,13
20,0,4,1,1756,208424,19,20,1734,10866,16878,227,15
4,2,8,1,339,102735,15,38,9686,10968,10364,183,14
15,6,10,2,885,113580,32,49,2885,19316,13374,148,14
3,12,2,0,210,122465,17,2,3601,23193,10566,200,13
12,6,12,3,638,142003,29,14,5383,25544,13995,173,15
10,10,10,2,365,144896,22,9,4987,23608,13914,171,16
6,10,6,1,363,113193,24,4,5013,28781,11525,160,13
7,6,7,2,402,124372,16,2,2528,18891,11218,170,13
7,8,2,2,285,79864,15,15,2772,18288,9061,157,11
8,6,8,2,251,107980,14,18,2407,13162,11894,157,12
6,5,6,1,508,127353,25,5,5051,20059,11529,177,14
2,5,8,0,865,83509,8,3,2224,15576,8563,155,12
12,6,7,4,396,219613,20,10,2471,24766,17740,216,16
11,4,15,3,1199,180442,42,7,1487,17886,16622,235,16
7,6,8,2,293,143550,26,13,2159,16753,13092,185,14
13,8,7,4,531,181293,27,7,5977,21791,14533,212,14
0,2,1,0,1256,109849,9,0,892,13028,7108,170,11
3,1,4,1,877,152465,30,13,3095,12209,11406,218,13
9,8,6,1,703,175909,13,7,1640,30516,13238,257,15
8,5,8,3,579,189682,38,11,5143,21584,14937,212,15
8,7,1,1,449,98867,25,17,3911,25050,10600,176,14
5,1,14,1,1570,181625,27,15,4002,10060,12195,227,15
10,3,9,2,329,142368,13,38,3174,10958,12185,178,14
8,3,5,1,1072,111012,25,11,3329,19873,11727,214,13
4,2,5,2,599,176173,16,11,3901,17538,12158,261,15
4,4,9,1,777,228278,31,11,5423,19702,14608,207,16
2,6,8,0,502,79689,12,8,947,13013,7455,149,11
1,3,12,0,472,85311,31,32,1763,10761,8511,163,12
6,3,1,1,852,84840,21,23,217,7577,9479,175,11
2,4,7,1,364,111095,17,3,725,8417,9414,182,13
1,2,6,0,927,144316,13,15,2529,10045,9941,217,14
7,3,2,2,544,151895,28,9,1771,17085,11211,201,14
6,2,3,2,1056,95290,22,5,1775,11375,10638,174,13
4,3,2,1,1072,133362,19,4,969,10830,10565,226,12
3,5,10,1,518,143137,18,4,1301,14237,11275,224,14
5,4,7,1,811,130608,12,0,1521,13159,11041,189,12
4,10,12,1,341,134077,20,6,6517,33445,12505,187,16
10,8,16,2,454,211892,30,10,5828,31192,15349,216,16
7,6,14,2,369,154706,22,25,5026,20401,13373,191,15
3,7,4,1,484,136330,11,8,1413,15234,10017,185,14
3,5,3,1,445,90265,19,12,2043,12444,8283,156,12
3,2,5,1,714,132282,22,7,1546,8829,11502,200,14
0,7,8,0,445,130545,21,0,2678,19501,9773,209,15
4,8,5,1,639,119914,16,27,3172,17439,10356,169,12
5,5,6,2,815,107940,24,6,132,13178,9810,184,13
13,3,4,3,503,109157,23,6,2620,14132,12316,162,13
6,7,6,2,1024,195097,27,8,4599,24544,15601,229,16
5,6,12,1,958,257143,36,11,2866,19634,15593,257,16
10,4,12,2,971,182016,24,41,9788,23077,14130,213,16
11,3,4,2,483,152183,23,0,1430,8129,14018,200,14
5,5,3,2,582,87758,16,0,1195,10945,8616,160,11
2,2,13,1,697,211107,44,17,3495,10633,13282,260,16
4,4,4,2,672,191610,33,42,1277,13967,13092,275,15
7,0,10,1,0,147362,17,12,3471,13040,12701,170,13
3,6,7,1,486,164428,51,21,5803,17454,11910,216,15
9,2,7,2,1299,292320,51,28,3556,24179,16929,315,16
5,4,1,2,1027,219275,38,19,4028,25666,15236,273,16
3,5,7,1,467,175188,27,13,2371,14710,12796,236,15
4,6,10,1,582,133492,18,18,1428,14998,10395,168,13
9,2,7,2,573,118639,21,1,2745,14704,12314,181,13
9,5,21,2,635,123065,16,57,13671,18145,13354,163,15
7,5,10,2,453,167012,26,45,4939,23521,11904,174,15
14,10,11,5,457,187337,26,6,6725,28340,18203,200,16
1,8,4,0,318,82877,18,7,1625,16649,7591,164,11
12,4,5,3,395,94119,28,7,3282,13911,11728,162,13
4,2,15,1,658,181026,20,39,3257,14860,12741,221,16
8,8,4,2,392,132608,34,11,3205,19657,12369,191,14
3,4,15,0,880,172136,16,5,1885,14250,13308,200,15
1,3,6,0,576,99665,15,10,1948,14551,8953,189,13
12,5,13,3,502,156372,14,8,2458,17554,14333,189,15
14,9,2,4,335,123739,12,17,1573,18558,13107,157,13
7,2,8,2,938,136743,20,6,3916,15809,12350,192,14
0,6,6,0,410,124759,10,11,2229,14000,8157,191,12
7,4,17,2,477,125450,34,29,3637,15214,12621,184,15
3,8,4,0,665,118742,27,18,1006,18191,10377,185,13
3,2,10,1,1098,153238,14,11,2475,12821,12377,222,14
0,3,2,0,1104,61337,13,15,5779,9972,6927,157,12
8,5,9,2,624,214376,29,6,5371,25064,14838,200,16
3,5,3,1,459,134131,7,13,2721,15956,10837,199,14
8,1,15,2,850,163649,16,37,2344,15092,13534,240,16
5,8,15,0,498,150043,25,58,1409,22956,12356,170,15
8,7,7,1,444,208786,40,27,2732,19187,13582,228,15
1,7,18,0,807,145663,17,40,4662,19509,12385,219,16
4,9,7,1,581,156582,22,10,819,18444,12272,218,14
4,5,11,1,632,125996,16,6,2072,15622,12097,186,14
3,5,12,1,587,175245,19,26,1901,16630,11060,231,15
5,3,6,1,1022,148525,24,3,7548,14974,12208,228,15
8,3,5,2,302,101118,37,28,493,8300,11197,194,13
2,5,5,1,423,79864,10,10,1986,10569,8250,155,11
